,equity,return,drawdown
2021-01-04,100000.0,0.0,0.0
2021-01-05,100000.0,0.0,0.0
2021-01-06,100000.0,0.0,0.0
2021-01-07,100000.0,0.0,0.0
2021-01-08,100000.0,0.0,0.0
2021-01-11,100000.0,0.0,0.0
2021-01-12,100000.0,0.0,0.0
2021-01-13,100000.0,0.0,0.0
2021-01-14,100000.0,0.0,0.0
2021-01-15,100000.0,0.0,0.0
2021-01-18,100000.0,0.0,0.0
2021-01-19,100000.0,0.0,0.0
2021-01-20,100000.0,0.0,0.0
2021-01-21,100000.0,0.0,0.0
2021-01-22,100000.0,0.0,0.0
2021-01-25,99870.38580940614,-0.0012961419059385193,-0.0012961419059385193
2021-01-26,96708.48792134717,-0.03166001475245295,-0.03291512078652825
2021-01-27,92396.48094680042,-0.04458767857123047,-0.07603519053199581
2021-01-28,87530.86634004737,-0.05266017230195752,-0.12469133659952625
2021-01-29,89641.25863182022,0.024110263956193645,-0.1035874136817978
2021-02-01,88685.28946860612,-0.010664388003971625,-0.11314710531393879
2021-02-02,90855.38281817827,0.024469597636486817,-0.09144617181821724
2021-02-03,92919.63980991395,0.02272024978274212,-0.07080360190086055
2021-02-04,93118.5126976831,0.0021402675276829264,-0.06881487302316902
2021-02-05,94276.32219538275,0.012433719828178313,-0.057236778046172554
2021-02-08,91278.28423477332,-0.031800540059211735,-0.08721715765226679
2021-02-09,93663.29991242294,0.026129059037911073,-0.06336700087577063
2021-02-17,96606.2205628989,0.03142021104560322,-0.033937794371010965
2021-02-18,97622.24174665438,0.010517140385323032,-0.023777582533456187
2021-02-19,97603.2972230224,-0.00019405950214856915,-0.023967027769775995
2021-02-22,97616.39619817423,0.0001342062770881558,-0.023836038018257732
2021-02-23,97722.77423198176,0.00108975579872439,-0.02277225768018243
2021-02-24,96507.81172974905,-0.012432746734640787,-0.03492188270250951
2021-02-25,97053.66067877557,0.0056560079359695425,-0.029463393212244227
2021-02-26,97430.59885261838,0.0038838120191095893,-0.025694011473816225
2021-03-01,99292.38681632829,0.019108862981805252,-0.00707613183671707
2021-03-02,99722.48566983218,0.004331639789256769,-0.0027751433016781624
2021-03-03,99772.42265549519,0.000500759536102402,-0.002275773445048146
2021-03-04,97709.11664455321,-0.020680123385059757,-0.022908833554467822
2021-03-05,97931.82935590443,0.002279344231115976,-0.020681706440955794
2021-03-08,97858.87560917162,-0.0007449441842618532,-0.02141124390828375
2021-03-09,96956.74562602327,-0.009218683308310993,-0.030432543739767226
2021-03-10,97704.33698490386,0.007710565717254481,-0.022956630150961388
2021-03-11,99053.30949991533,0.013806679996404725,-0.009466905000846793
2021-03-12,99137.87651748095,0.0008537525701319826,-0.008621234825190505
2021-03-15,99392.43422399863,0.002567713929930715,-0.006075657760013731
2021-03-16,99370.38812543987,-0.00022180861884391057,-0.00629611874560132
2021-03-17,100330.8510617968,0.009665484401092383,0.0
2021-03-18,101450.88237992574,0.01116337902325859,0.0
2021-03-19,100620.09816358583,-0.008189028984771918,-0.008189028984771918
2021-03-22,100177.40644223383,-0.0043996351567088254,-0.012552635401660073
2021-03-23,99184.21632949381,-0.009914312498324973,-0.022342497149935525
2021-03-24,96865.82968035253,-0.023374552271900884,-0.04519480355432037
2021-03-25,96616.72431378787,-0.0025716536717507177,-0.04765023184356665
2021-03-26,96766.58044851616,0.0015510372121663174,-0.04617310191415802
2021-03-29,98446.3281468534,0.017358758473757563,-0.029615851164512486
2021-03-30,100026.18313601462,0.016047881306497702,-0.014043241522293859
2021-03-31,101248.74577991123,0.01222242622448344,-0.001992457781269219
