symbol,setup_type,signal_date,entry_date,exit_date,entry_price,exit_price,shares,entry_value,pnl,pnl_pct,holding_bars,exit_reason,priority_score,reasons
VCB,ADX_TREND,2021-01-15,2021-01-18,2021-01-20,45.13509,43.086870000000005,458100,20676384.729,-998442.157022994,-0.04824076962118533,2,SL,91.6,"ADX trend: ADX 35.9, +DI 27.2 > -DI 11.7 | Price above EMA20/EMA50, volume 1.3x MA20"
VJC,DOUBLE_BOTTOM,2021-01-19,2021-01-20,2021-01-22,128.5284,133.68717900000001,158100,20320340.04,753010.7338602059,0.03701997475947854,2,TP,84.0,Hai đáy 122 và 123 (chênh 0.7%) | Vượt neckline 126 | Chưa quá xa neckline — vào hàng còn hợp lý
MWG,SPRING,2021-01-20,2021-01-21,2021-01-26,39.87984,42.656900400000005,500000,19939920.0,1325933.3796000034,0.06642999424416819,3,TP,92.6,HH: đỉnh 39 > 38 | HL: đáy 40 > 38 | Volume phiên tăng > giảm | Money flow: EARLY_MONEY_IN score=3
TCB,SPRING,2021-01-20,2021-01-21,2021-01-26,16.666649999999997,15.984,1196600,19943313.389999997,-875055.2121899948,-0.04383328958753509,3,SL,89.8,HH: đỉnh 18 > 17 | HL: đáy 16 > 16 | Volume phiên tăng > giảm | Money flow: EARLY_MONEY_IN score=3
VHM,SPRING,2021-01-19,2021-01-20,2021-01-27,71.59151999999999,67.932,283900,20324832.527999997,-1097834.350127995,-0.053960474754445646,5,SL,78.8,HH: đỉnh 77 > 71 | HL: đáy 73 > 69 | Volume phiên tăng > giảm
VJC,MOMENTUM_SURGE,2021-01-22,2021-01-25,2021-01-27,133.73359999999997,129.87,153200,20487987.519999996,-652183.6755199954,-0.031800690172258506,2,SL,89.5,3 phiên tăng liên tiếp (+4.6% tổng) | Volume tăng theo đà giá
TCB,BB_SQUEEZE,2021-01-26,2021-01-27,2021-01-29,16.19618,13.96602,1252700,20288954.685999997,-2849000.8531939946,-0.14028099241896547,2,SL,82.9,BB squeeze: width 0.232 ≈ min 20 phiên (0.232) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
PLX,OVERSOLD_MEAN_REVERSION,2021-01-26,2021-01-27,2021-01-29,45.26521999999999,39.08088,448200,20287871.603999995,-2827141.160435993,-0.13921208191378504,2,SL,80.3,"Oversold mean reversion, no fresh 20-day breakdown | WILLR -90.9, StochK 24.5, ADX 17.0"
MWG,MACD_CROSSOVER,2021-01-27,2021-01-28,2021-02-02,40.20015999999999,38.961,492100,19782498.735999994,-667918.5509359948,-0.033729374056377485,3,SL,76.7,MACD crossover bullish (hist=0.20) | Cross xảy ra trên zero line — signal mạnh hơn
HPG,OVERSOLD_MEAN_REVERSION,2021-01-29,2021-02-01,2021-02-03,16.426409999999997,17.312669999999997,1109700,18228387.176999997,926830.595025003,0.050794657878616145,2,TP,76.3,"Oversold mean reversion, no fresh 20-day breakdown | WILLR -74.4, StochK 12.9, ADX 31.7"
VCB,OVERSOLD_MEAN_REVERSION,2021-01-27,2021-01-28,2021-02-05,40.120079999999994,43.25689979999999,493100,19783211.448,1484322.6773492396,0.07495445526674775,6,TP,80.3,"Oversold mean reversion, no fresh 20-day breakdown | WILLR -75.2, StochK 38.4, ADX 25.8"
VHM,DOUBLE_BOTTOM,2021-01-29,2021-02-01,2021-02-17,69.08901999999999,73.64882744999998,263800,18225683.475999996,1145794.4004713818,0.06280421539351118,7,TP,85.7,Hai đáy 62 và 66 (chênh 5.9%) | Vượt neckline 68 | Chưa quá xa neckline — vào hàng còn hợp lý | Money flow: EARLY_MONEY_IN score=3
TCB,BB_SQUEEZE,2021-02-03,2021-02-04,2021-02-17,16.54653,17.41257,1142900,18911029.137000002,931084.4343569987,0.04918580968483872,4,TP,80.1,BB squeeze: width 0.171 ≈ min 20 phiên (0.171) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
VIB,DOUBLE_BOTTOM,2021-02-05,2021-02-08,2021-02-25,9.46946,10.163476349999998,2121500,20089459.39,1409142.5969819464,0.07007330733949763,8,TP,84.1,Hai đáy 8 và 8 (chênh 5.3%) | Vượt neckline 9 | Chưa quá xa neckline — vào hàng còn hợp lý
MWG,MACD_CROSSOVER,2021-02-17,2021-02-18,2021-03-04,44.204159999999995,41.958,447300,19772520.768,-1062015.5155679993,-0.05365803245097861,10,SL,83.6,MACD crossover bullish (hist=0.08) | Cross xảy ra trên zero line — signal mạnh hơn
VNM,BULLISH_ENGULFING,2021-02-02,2021-02-03,2021-03-05,81.26118,77.922,229700,18665693.046,-821472.7058459967,-0.043965796060707635,17,SL,69.2,Engulfing: [78–81] nuốt [78–79] (body 4.0%) | Volume xanh 1.1× bar đỏ
GAS,MACD_CROSSOVER,2021-02-17,2021-02-18,2021-03-08,57.93787999999999,62.282355299999985,341200,19768404.655999996,1420065.088447284,0.0717633246937152,12,TP,97.7,MACD crossover bullish (hist=0.27)
POW,BREAKOUT,2021-03-05,2021-03-08,2021-03-10,11.681669999999999,10.91907,1605700,18757257.518999998,-1278329.5789169967,-0.06808311530067906,2,SL,100.0,Giá 11 vượt đỉnh 20 phiên (11) | Volume 3.7× TB20 | Thân nến 3.8% | Money flow: BREAKOUT_FLOW score=6
GVR,ADX_TREND,2021-03-04,2021-03-05,2021-03-12,26.07605,27.662434874999995,754300,19669164.515,1135209.3974450752,0.057657523849479704,5,TP,82.7,"ADX trend: ADX 23.6, +DI 31.6 > -DI 25.3 | Price above EMA20/EMA50, volume 0.9x MA20"
GVR,BREAKOUT,2021-03-12,2021-03-15,2021-03-17,28.468439999999998,26.973,694300,19765637.891999997,-1095504.3376919962,-0.055369319914900746,2,SL,100.0,Giá 28 vượt đỉnh 20 phiên (28) | Volume 1.9× TB20 | Thân nến 3.7% | Money flow: BREAKOUT_FLOW score=5
CTG,RETEST,2021-03-10,2021-03-11,2021-03-18,17.647629999999996,19.12086,1061100,18725900.192999996,1503940.163715005,0.08023313755301592,5,TP,81.6,Retest vùng breakout 18 (cách -2.7%) | Volume cạn 0.74× TB20 | Giá vẫn giữ trên vùng breakout
HDB,BREAKOUT,2021-03-17,2021-03-18,2021-03-22,9.07907,8.85114,2116700,19217667.469,-539147.5145450011,-0.028026757488034966,2,SL,100.0,Giá 9 vượt đỉnh 20 phiên (9) | Volume 1.7× TB20 | Thân nến 2.2% | Money flow: EARLY_MONEY_IN score=3
BID,BREAKOUT,2021-03-18,2021-03-19,2021-03-23,25.845819999999996,24.975,763100,19722945.242,-722362.5322419964,-0.03658890102345932,2,SL,100.0,Giá 26 vượt đỉnh 20 phiên (25) | Volume 2.5× TB20 | Thân nến 2.3% | Money flow: BREAKOUT_FLOW score=6
SSI,SUPERTREND_PULLBACK,2021-03-08,2021-03-09,2021-03-24,13.543529999999999,12.987,1474700,19972643.691,-878991.2924910001,-0.04396579606070781,11,SL,81.3,"Supertrend bullish, pullback near EMA/VWMA support | RSI 54.8, volume 0.8x MA20"
VCB,MACD_CROSSOVER,2021-03-22,2021-03-23,2021-03-26,42.26221999999999,40.959,454300,19199726.545999996,-648467.9199459888,-0.033741110754575164,3,SL,100.0,MACD crossover bullish (hist=0.00) | Money flow: EARLY_MONEY_IN score=3
BID,SPRING,2021-03-23,2021-03-24,2021-03-26,24.69467,23.976,773500,19101327.244999997,-612083.4442449957,-0.03201201489455573,2,SL,78.9,HH: đỉnh 26 > 25 | HL: đáy 24 > 24 | Volume phiên tăng > giảm
VIC,BB_SQUEEZE,2021-03-24,2021-03-25,2021-03-29,47.72767999999999,50.268880799999984,400100,19095844.767999995,957413.4368958399,0.050087178207413686,2,TP,91.5,BB squeeze: width 0.049 ≈ min 20 phiên (0.049) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
STB,MA_PULLBACK,2021-03-29,2021-03-30,2021-04-01,19.26925,21.3786,1005700,19379084.724999998,2058993.294235006,0.10614207982813438,2,TP,89.6,UPTREND (giá > MA20 > MA60 > MA200) | Pullback về MA60 (cách 3.3%) | RSI 54.3 trung tính | Volume giảm — áp lực bán cạn | Money flow: EARLY_MONEY_IN score=3
HPG,FLAG_PENNANT,2021-02-25,2021-02-26,2021-04-02,18.398379999999996,20.50947,1121200,20628263.655999996,2300335.408816006,0.11140236569432,25,TP,81.9,Cột cờ +12.0% trong 10 phiên | Nén 1 điểm (< 50% cột cờ) | Volume consolidation 0.77× phase tăng | Giá áp sát đỉnh vùng nén — sắp bung
VHM,OVERSOLD_MEAN_REVERSION,2021-03-26,2021-03-29,2021-04-05,70.86079,77.34258,264100,18714334.639,1652274.0536050014,0.08820102141034643,5,TP,80.3,"Oversold mean reversion, no fresh 20-day breakdown | WILLR -78.1, StochK 26.8, ADX 15.4"
VPB,BB_SQUEEZE,2021-03-26,2021-03-29,2021-04-12,14.184169999999998,15.944464574999996,1319800,18720267.565999996,2262429.503826827,0.12073381571731831,10,TP,79.9,BB squeeze: width 0.147 ≈ min 20 phiên (0.145) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
BID,GOLDEN_CROSS,2021-04-02,2021-04-05,2021-04-13,26.246219999999997,24.975,825600,21668879.231999997,-1112426.8312319927,-0.051286248071156205,6,SL,99.7,Golden Cross: MA20 (25) cắt lên MA50 (25) | Volume xác nhận cross | Money flow: EARLY_MONEY_IN score=3
POW,BREAKOUT,2021-04-12,2021-04-13,2021-04-15,11.64163,10.989,1803800,20999172.194,-1237857.0825939924,-0.05888901003846213,2,SL,100.0,Giá 12 vượt đỉnh 20 phiên (11) | Volume 2.3× TB20 | Thân nến 2.2% | Money flow: EARLY_MONEY_IN score=3
MBB,MOMENTUM_SURGE,2021-04-05,2021-04-06,2021-04-16,10.26025,9.99,2048500,21018122.125,-615554.2771249972,-0.029257577538564717,8,SL,100.0,3 phiên tăng liên tiếp (+8.0% tổng) | Volume tăng theo đà giá | Money flow: EARLY_MONEY_IN score=3
MSN,GOLDEN_CROSS,2021-04-13,2021-04-14,2021-04-16,77.63756,81.73818,267600,20775811.055999998,1032803.8270080015,0.04966217935713636,2,TP,85.2,Golden Cross: MA20 (74) cắt lên MA50 (73) | Volume xác nhận cross
MWG,BREAKOUT,2021-04-01,2021-04-02,2021-04-20,43.52347999999999,45.76289129999998,468900,20408159.771999996,986735.359336853,0.04830173914453448,12,TP,99.1,Giá 43 vượt đỉnh 20 phiên (43) | Volume 1.9× TB20 | Thân nến 3.3% | Money flow: EARLY_MONEY_IN score=3
VHM,GOLDEN_CROSS,2021-04-15,2021-04-16,2021-04-20,74.69462,79.04088,271300,20264650.406,1115988.106106002,0.05501566573006534,2,TP,85.2,Golden Cross: MA20 (73) cắt lên MA50 (73) | Volume xác nhận cross
MBB,ADX_TREND,2021-04-16,2021-04-19,2021-04-22,10.180169999999999,9.99,2046700,20835753.938999996,-450949.75893899426,-0.021621452288130474,2,SL,81.1,"ADX trend: ADX 26.0, +DI 30.7 > -DI 27.1 | Price above EMA20/EMA50, volume 1.0x MA20"
CTG,SUPERTREND_PULLBACK,2021-04-16,2021-04-19,2021-04-22,19.6196,18.981,1062000,20836015.2,-739344.859199997,-0.03544853686548713,2,SL,77.6,"Supertrend bullish, pullback near EMA/VWMA support | RSI 57.7, volume 1.4x MA20"
VIB,BREAKOUT,2021-04-20,2021-04-22,2021-04-27,14.40439,13.986,1472000,21203262.08,-678248.1260799989,-0.03195595814304412,3,SL,94.3,Giá 14 vượt đỉnh 20 phiên (14) | Volume 2.1× TB20 | Thân nến 2.9%
VCB,GOLDEN_CROSS,2021-04-22,2021-04-23,2021-04-27,44.91486999999999,42.91704,457800,20562027.485999998,-974463.4433099926,-0.04734406439342877,2,SL,78.6,Golden Cross: MA20 (43) cắt lên MA50 (43) | Volume xác nhận cross
TCB,NR7,2021-04-27,2021-04-28,2021-05-04,18.678659999999997,19.67695334999999,1082800,20225253.047999997,1018114.3761572354,0.050288482248627996,2,TP,76.4,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 2.8% — SL hẹp, risk thấp"
TCB,BREAKOUT,2021-05-04,2021-05-05,2021-05-07,20.990969999999997,22.45494757499999,987300,20724384.680999998,1380321.1356348991,0.06653718383762991,2,TP,100.0,Giá 20 vượt đỉnh 20 phiên (20) | Volume 2.6× TB20 | Thân nến 7.7% | Money flow: BREAKOUT_FLOW score=6
MWG,BREAKOUT,2021-04-20,2021-04-22,2021-05-10,45.645599999999995,43.956,464500,21202381.2,-846856.7051999979,-0.03990168304801031,10,SL,93.4,Giá 46 vượt đỉnh 20 phiên (44) | Volume 2.8× TB20 | Thân nến 2.5%
FPT,SUPERTREND_PULLBACK,2021-04-22,2021-04-23,2021-05-10,34.6346,37.0494135,593700,20562562.02,1369119.7393401042,0.06651661334917407,9,TP,77.6,"Supertrend bullish, pullback near EMA/VWMA support | RSI 52.8, volume 1.0x MA20"
TPB,GOLDEN_CROSS,2021-05-07,2021-05-10,2021-05-12,10.08007,10.64934,2124500,21415108.715,1142749.960625004,0.05330854806602514,2,TP,100.0,Golden Cross: MA20 (10) cắt lên MA50 (10) | Volume xác nhận cross | Money flow: EARLY_MONEY_IN score=3
MBB,BREAKOUT,2021-05-10,2021-05-11,2021-05-13,11.091079999999998,10.93905,1915100,21240527.307999995,-354291.92961799353,-0.01666333356484331,2,SL,100.0,Giá 11 vượt đỉnh 20 phiên (11) | Volume 1.9× TB20 | Thân nến 5.0% | Money flow: BREAKOUT_FLOW score=5
VIC,NR7,2021-04-27,2021-04-28,2021-05-14,58.7587,55.944,344200,20224744.54,-1027556.3341399953,-0.05075613203941412,10,SL,76.3,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 3.4% — SL hẹp, risk thấp"
GVR,OBV_ACCUMULATION,2021-05-12,2021-05-13,2021-05-17,24.87485,23.976,879900,21887380.515,-854978.4603150003,-0.03902359788525938,2,SL,85.3,"OBV above OBV EMA20, price holds VWMA20 | Accumulation volume 1.9x MA20 | Money flow: EARLY_MONEY_IN score=3"
HPG,ADX_TREND,2021-05-14,2021-05-17,2021-05-19,25.855829999999994,27.112435424999987,784800,20291655.383999996,923336.6035129167,0.045457808733087315,2,TP,89.8,"ADX trend: ADX 54.3, +DI 32.2 > -DI 10.3 | Price above EMA20/EMA50, volume 1.1x MA20"
CTG,BREAKOUT,2021-05-13,2021-05-14,2021-05-24,21.851829999999996,23.10644542499999,978700,21386386.020999998,1161277.1741515994,0.054245586699657795,6,TP,100.0,Giá 22 vượt đỉnh 20 phiên (21) | Volume 1.8× TB20 | Thân nến 4.0% | Money flow: MONEY_IN score=3
ACB,BREAKOUT,2021-05-10,2021-05-11,2021-05-27,13.673659999999998,14.669465849999995,1553400,21240663.444,1480069.0474432148,0.0696113123247992,12,TP,100.0,Giá 14 vượt đỉnh 20 phiên (13) | Volume 1.5× TB20 | Thân nến 2.8% | Money flow: EARLY_MONEY_IN score=3
VIB,ADX_TREND,2021-05-19,2021-05-20,2021-05-31,16.16615,17.897459624999996,1295200,20938397.479999997,2175092.249407403,0.10377677337307509,7,TP,87.9,"ADX trend: ADX 30.1, +DI 30.1 > -DI 23.3 | Price above EMA20/EMA50, volume 1.5x MA20"
MSN,TREND_PULLBACK,2021-05-27,2021-05-28,2021-06-01,90.27018,85.914,246300,22233545.334,-1137481.9157339968,-0.05110950831697138,2,SL,84.8,Uptrend: 90 > MA20(86) > MA60(79) | Breakout vùng 88 → recent high 93 | Pullback về vùng breakout (cách +2.7%) | Volume cạn — áp lực bán suy yếu
VCB,MA_PULLBACK,2021-05-31,2021-06-01,2021-06-03,43.35331,46.17378,522900,22669445.799,1403865.7780770026,0.061865796243863465,2,TP,84.9,UPTREND (giá > MA20 > MA60 > MA200) | Pullback về MA60 (cách 0.9%) | RSI 51.0 trung tính | Volume giảm — áp lực bán cạn
GAS,MOMENTUM_SURGE,2021-06-01,2021-06-02,2021-06-04,54.944889999999994,57.80436277499998,398300,21884549.687,1070996.5012089312,0.04888958602926437,2,TP,83.9,3 phiên tăng liên tiếp (+4.5% tổng) | Volume tăng theo đà giá
GVR,BREAKOUT,2021-05-24,2021-05-25,2021-06-07,25.705679999999997,28.235935799999996,845800,21741864.143999998,2070584.5824967213,0.0951397751696986,9,TP,100.0,Giá 25 vượt đỉnh 20 phiên (25) | Volume 2.0× TB20 | Thân nến 3.6% | Money flow: EARLY_MONEY_IN score=3
BVH,BREAKOUT,2021-06-04,2021-06-07,2021-06-09,49.80975999999999,47.952,461100,22967280.335999995,-923801.7507359907,-0.04018233148909507,2,SL,100.0,Giá 49 vượt đỉnh 20 phiên (49) | Volume 2.3× TB20 | Thân nến 3.8% | Money flow: EARLY_MONEY_IN score=3
STB,ADX_TREND,2021-06-07,2021-06-08,2021-06-10,30.230199999999996,28.971,773800,23392128.759999998,-1042596.6083599962,-0.044525877229597194,2,SL,92.7,"ADX trend: ADX 48.0, +DI 37.2 > -DI 22.1 | Price above EMA20/EMA50, volume 0.9x MA20"
SSI,OBV_ACCUMULATION,2021-06-09,2021-06-10,2021-06-14,18.99898,20.49948,1195700,22717080.386,1722408.3131420016,0.07574422400586761,2,TP,77.6,"OBV above OBV EMA20, price holds VWMA20 | Accumulation volume 1.3x MA20"
VHM,MOMENTUM_SURGE,2021-06-03,2021-06-04,2021-06-18,78.9789,84.86230275,290900,22974962.009999998,1639134.0102250576,0.07127308906968446,10,TP,82.5,3 phiên tăng liên tiếp (+2.7% tổng) | Volume tăng theo đà giá
VNM,BREAKOUT,2021-06-10,2021-06-11,2021-06-24,71.29122,68.931,316000,22528025.52,-811921.9375199974,-0.03600452360874741,9,SL,100.0,Giá 71 vượt đỉnh 20 phiên (70) | Volume 1.5× TB20 | Thân nến 3.1% | Money flow: EARLY_MONEY_IN score=3
VHM,OBV_ACCUMULATION,2021-06-18,2021-06-21,2021-06-29,82.59250999999999,87.89329372499998,291200,24050938.911999997,1468348.2275425605,0.06099060629456247,6,TP,83.2,"OBV above OBV EMA20, price holds VWMA20 | Accumulation volume 1.1x MA20"
FPT,BREAKOUT,2021-06-29,2021-06-30,2021-07-05,44.744699999999995,47.66229,540900,24202408.229999997,1502360.9574480057,0.06201284116389171,3,TP,100.0,Giá 44 vượt đỉnh 20 phiên (44) | Volume 1.8× TB20 | Thân nến 2.3% | Money flow: BREAKOUT_FLOW score=6
BVH,BREAKOUT,2021-06-14,2021-06-15,2021-07-06,51.98192999999999,48.951,451800,23485435.973999996,-1437091.7335739918,-0.061129632810984054,15,SL,100.0,Giá 52 vượt đỉnh 20 phiên (51) | Volume 3.0× TB20 | Thân nến 2.6% | Money flow: MONEY_IN score=3
CTG,MOMENTUM_SURGE,2021-06-24,2021-06-25,2021-07-06,24.73471,22.977,925200,22884553.691999998,-1691634.4864919968,-0.07384651519513002,7,SL,85.8,3 phiên tăng liên tiếp (+6.2% tổng) | Volume tăng theo đà giá
STB,BREAKOUT,2021-07-05,2021-07-06,2021-07-08,32.83279999999999,30.969,760000,24952927.999999993,-1488513.8079999872,-0.05959327824048421,2,SL,100.0,Giá 33 vượt đỉnh 20 phiên (32) | Volume 1.9× TB20 | Thân nến 3.2% | Money flow: BREAKOUT_FLOW score=5
POW,MACD_CROSSOVER,2021-05-17,2021-05-18,2021-07-09,9.849839999999999,8.991,2097900,20663979.335999995,-1860148.8531359956,-0.08992897894240436,38,SL,80.9,MACD crossover bullish (hist=0.00)
VCB,RETEST,2021-07-06,2021-07-07,2021-07-09,48.838789999999996,46.953,465600,22739340.623999998,-944485.7982239947,-0.041493826561187754,2,SL,84.5,Retest vùng breakout 50 (cách -1.8%) | Volume cạn 0.64× TB20 | Giá vẫn giữ trên vùng breakout
VJC,BB_SQUEEZE,2021-07-06,2021-07-07,2021-07-12,119.41929999999998,115.884,190400,22737434.719999995,-739987.181919992,-0.03251237191395909,3,SL,88.5,BB squeeze: width 0.078 ≈ min 20 phiên (0.076) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
VIB,BB_SQUEEZE,2021-07-08,2021-07-09,2021-07-13,19.18917,17.982,1203400,23092247.178,-1519079.702777993,-0.06571738683289076,2,SL,96.2,BB squeeze: width 0.067 ≈ min 20 phiên (0.067) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung | Money flow: EARLY_MONEY_IN score=3
MBB,BB_SQUEEZE,2021-07-09,2021-07-12,2021-07-14,14.25424,13.41657,1489900,21237392.176,-1309260.6204619966,-0.06158725407313882,2,SL,85.9,BB squeeze: width 0.145 ≈ min 20 phiên (0.145) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
VPB,BB_SQUEEZE,2021-07-09,2021-07-12,2021-07-14,22.312289999999997,20.669310000000003,951800,21236837.621999998,-1624371.300137993,-0.07641196775481032,2,SL,79.9,BB squeeze: width 0.119 ≈ min 20 phiên (0.114) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
VJC,SPRING,2021-07-12,2021-07-13,2021-07-15,120.11999999999999,115.884,179800,21597576.0,-824902.2623999976,-0.038156049744461226,2,SL,100.0,HH: đỉnh 122 > 122 | HL: đáy 120 > 115 | Volume phiên tăng > giảm | Money flow: EARLY_MONEY_IN score=3
MSN,SPRING,2021-07-13,2021-07-14,2021-07-19,95.14504999999998,102.75976237499995,226900,21588411.844999995,1659557.4458767213,0.0767958087067146,3,TP,76.0,HH: đỉnh 101 > 95 | HL: đáy 88 > 88 | Volume phiên tăng > giảm
VJC,HAMMER,2021-07-15,2021-07-16,2021-07-20,114.91479999999999,109.89,179000,20569749.199999996,-959349.5691999942,-0.04659226365394735,2,SL,77.9,Bóng dưới 6 > 2× thân 2 | Đóng cửa gần đỉnh nến — lực mua hấp thu | Gần support 112 | RSI 42.3 — vùng oversold
FPT,DOUBLE_BOTTOM,2021-07-14,2021-07-15,2021-07-23,42.582539999999995,46.40989364999999,478800,20388520.152,1767706.2933087535,0.0866144447851243,6,TP,73.2,Hai đáy 40 và 41 (chênh 3.9%) | Vượt neckline 42 | Chưa quá xa neckline — vào hàng còn hợp lý
MWG,SPRING,2021-07-14,2021-07-15,2021-07-28,52.81275999999999,49.95,386000,20385725.359999996,-1163972.4853599928,-0.05704038758247594,9,SL,78.8,HH: đỉnh 58 > 55 | HL: đáy 53 > 46 | Volume phiên tăng > giảm
MSN,SPRING,2021-07-20,2021-07-21,2021-07-30,101.76165999999999,108.79524584999999,204000,20759378.639999997,1369703.6744532026,0.06591407974405968,7,TP,76.0,HH: đỉnh 101 > 95 | HL: đáy 92 > 90 | Volume phiên tăng > giảm
STB,OVERSOLD_MEAN_REVERSION,2021-07-19,2021-07-20,2021-08-04,27.827799999999996,30.538930499999992,787400,21911609.72,2064739.8382285945,0.09413626782448584,11,TP,77.5,"Oversold mean reversion, no fresh 20-day breakdown | WILLR -87.5, StochK 21.9, ADX 21.6"
FPT,SPRING,2021-07-23,2021-07-26,2021-08-09,45.39534999999999,48.93938662499998,472700,21458381.944999997,1607540.4345772192,0.07483949648176245,10,TP,73.2,HH: đỉnh 44 > 44 | HL: đáy 42 > 42 | Volume phiên tăng > giảm
SSI,SPRING,2021-08-09,2021-08-10,2021-08-12,24.96494,23.756220000000003,911600,22758039.303999998,-1167939.5316079892,-0.05126859758274809,2,SL,100.0,HH: đỉnh 24 > 22 | HL: đáy 23 > 21 | Volume phiên tăng > giảm | Money flow: BREAKOUT_FLOW score=5
ACB,SPRING,2021-07-30,2021-08-02,2021-08-20,16.666649999999997,15.984,1256600,20943312.389999997,-918932.2911899947,-0.0438332895875351,14,SL,85.2,HH: đỉnh 16 > 16 | HL: đáy 15 > 15 | Volume phiên tăng > giảm
STB,SPRING,2021-08-04,2021-08-05,2021-08-20,30.630599999999998,28.971,732900,22449166.74,-1281235.6985399947,-0.05701573504358932,11,SL,98.4,HH: đỉnh 30 > 30 | HL: đáy 28 > 27 | Volume phiên tăng > giảm | Money flow: EARLY_MONEY_IN score=3
BVH,SPRING,2021-08-12,2021-08-13,2021-08-20,47.82778,45.954,463600,22172958.808,-933465.9156079963,-0.04205723693895615,5,SL,98.4,HH: đỉnh 47 > 44 | HL: đáy 46 > 43 | Volume phiên tăng > giảm | Money flow: EARLY_MONEY_IN score=3
PLX,BB_SQUEEZE,2021-07-30,2021-08-02,2021-08-23,45.2452,42.957,462900,20944003.08,-1119921.3736799955,-0.053418755088766284,15,SL,88.5,BB squeeze: width 0.099 ≈ min 20 phiên (0.099) | Giá trên BB mid — bias bullish
GVR,BB_SQUEEZE,2021-08-30,2021-08-31,2021-09-06,34.64460999999999,37.70226,603200,20897628.751999997,1777992.8447840065,0.08499608492594449,2,TP,88.7,BB squeeze: width 0.175 ≈ min 20 phiên (0.171) | Giá trên BB mid — bias bullish
