symbol,setup_type,signal_date,entry_date,exit_date,entry_price,exit_price,shares,entry_value,pnl,pnl_pct,holding_bars,exit_reason,priority_score,edge_strategy_name,edge_strategy_passed,edge_score,edge_rank,edge_rank_score,edge_risk,reasons
MSN,EDGE_MEAN_REVERSION,2025-06-09,2025-06-10,2025-06-27,64.5645,72.2277,578100,37324737.449999996,4309261.515810005,0.11533789259784212,13,EDGE_TRAILING_ATR_STOP,2.75,mean_reversion_uptrend_ma50_v1,True,72.3715,1.0,2.75,"{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 3.0, 'trailing_profit_activation': 0.12, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=72.3715"
VCI,EDGE_MEAN_REVERSION,2025-05-05,2025-05-06,2025-07-08,26.996969999999997,27.20277,795800,21484188.726,98995.52254200354,0.004603228317223053,45,EDGE_MAX_HOLD,3.0125,mean_reversion_uptrend_ma50_v1,True,43.0659,1.0,3.0125,"{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 3.0, 'trailing_profit_activation': 0.12, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=43.0659"
TCB,EDGE_COMPRESSION,2025-06-17,2025-06-18,2025-07-29,31.591559999999994,34.79517,633700,20019571.571999997,1966008.686970003,0.09810622746166307,29,EDGE_TRAILING_ATR_STOP,4.5,compression_breakout_smt_v1,True,78.3702,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=78.3702"
MSB,EDGE_BREAKOUT,2025-07-08,2025-07-09,2025-07-29,10.68067,12.277709999999999,2453600,26206091.911999997,3832042.0735760033,0.1460810666684457,14,EDGE_TRAILING_ATR_STOP,3.68,breakout_after_accumulation_v3,True,97.5132,1.0,3.68,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=97.5132"
VGC,EDGE_BREAKOUT,2025-07-30,2025-07-31,2025-08-04,61.04097999999999,53.396550000000005,427300,26082810.753999997,-3338180.4413839914,-0.12785606686490947,2,EDGE_STOP_LOSS,4.1,breakout_after_accumulation_v3,True,100.0,1.0,4.1,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=100.0"
STB,EDGE_BREAKOUT,2025-06-12,2025-06-13,2025-08-05,44.744699999999995,50.349599999999995,461700,20658627.99,2520630.8813700005,0.1218915781735513,37,EDGE_TRAILING_ATR_STOP,3.0667,breakout_after_accumulation_v3,True,100.0,1.0,3.0667,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=100.0"
TPB,LINREG_MOMENTUM,2025-07-30,2025-07-31,2025-08-07,15.315299999999999,17.47251,1703100,26083487.43,3588346.000008002,0.13743412373018069,5,EDGE_TRAILING_ATR_STOP,3.0875,linreg_momentum_refined_v1,True,75.074,1.0,3.0875,"{'setup_type': 'LINREG_MOMENTUM', 'stop_loss': 0.08, 'take_profit': 0.28, 'max_holding_bars': 40, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=75.074"
CII,LINREG_MOMENTUM,2025-08-04,2025-08-05,2025-08-12,15.035019999999998,19.360619999999997,1622900,24400333.957999997,6932775.205646001,0.283842400198747,5,EDGE_TRAILING_ATR_STOP,4.2,linreg_momentum_refined_v1,True,70.9921,1.0,4.2,"{'setup_type': 'LINREG_MOMENTUM', 'stop_loss': 0.08, 'take_profit': 0.28, 'max_holding_bars': 40, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=70.9921"
HHV,EDGE_BREAKOUT,2025-08-12,2025-08-13,2025-08-20,14.874859999999998,15.4845,1951700,29031264.262,1100360.9264380075,0.03786475348964031,5,EDGE_TRAILING_ATR_STOP,2.9417,breakout_after_accumulation_v3,True,100.0,1.0,2.9417,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=100.0"
OCB,EDGE_COMPRESSION,2025-08-07,2025-08-08,2025-08-22,13.4134,14.83515,1992900,26731564.86,2747544.0692700073,0.10268008193217341,10,EDGE_TRAILING_ATR_STOP,4.5,compression_breakout_smt_v1,True,88.7285,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=88.7285"
GAS,LINREG_MOMENTUM,2025-06-27,2025-06-30,2025-08-25,64.30424,64.64528999999999,479500,30833883.08,70704.75880999863,0.0022907956322610963,40,EDGE_MAX_HOLD,3.5538,linreg_momentum_refined_v1,True,57.0027,1.0,3.5538,"{'setup_type': 'LINREG_MOMENTUM', 'stop_loss': 0.08, 'take_profit': 0.28, 'max_holding_bars': 40, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=57.0027"
VIC,EDGE_COMPRESSION,2025-08-05,2025-08-06,2025-09-03,58.808749999999996,63.48645,404500,23788139.375,1816980.9725750014,0.07630549738059257,18,EDGE_TRAILING_ATR_STOP,4.5,compression_breakout_smt_v1,True,98.5435,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=98.5435"
DSE,EDGE_BREAKOUT,2025-08-20,2025-08-21,2025-09-05,26.926899999999996,29.200770000000002,1098600,29581892.339999996,2404331.757816009,0.08119594921046291,9,EDGE_TRAILING_ATR_STOP,3.1444,breakout_after_accumulation_v3,True,100.0,1.0,3.1444,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=100.0"
TCH,EDGE_COMPRESSION,2025-09-03,2025-09-04,2025-09-09,21.901879999999995,20.42955,1097800,24043883.863999993,-1685222.877843991,-0.07001944228428861,3,EDGE_STOP_LOSS,4.5,compression_breakout_smt_v1,True,95.5317,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=95.5317"
HHV,EDGE_COMPRESSION,2025-09-15,2025-09-16,2025-09-18,15.565549999999998,14.55543,1258200,19584575.009999998,-1327144.8430619948,-0.06769710465307448,2,EDGE_STOP_LOSS,4.2,compression_breakout_smt_v1,True,81.7207,1.0,4.2,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=81.7207"
VHM,EDGE_BREAKOUT,2025-08-26,2025-08-27,2025-09-22,105.40529999999998,101.6982,426800,44986982.03999999,-1713986.845559992,-0.03806155677361378,16,EDGE_STOP_LOSS,4.1,breakout_after_accumulation_v3,True,98.1899,1.0,4.1,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=98.1899"
GMD,EDGE_BREAKOUT,2025-08-27,2025-08-28,2025-09-30,66.9669,69.7302,335700,22480788.33,858342.1653900072,0.038142998729497765,21,EDGE_TRAILING_ATR_STOP,3.0667,breakout_after_accumulation_v3,True,100.0,1.0,3.0667,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=100.0"
VIB,EDGE_MEAN_REVERSION,2025-09-18,2025-09-19,2025-10-20,19.54953,18.66132,967900,18921990.087,-914745.0323430002,-0.04829466651975941,21,EDGE_STOP_LOSS,2.6667,mean_reversion_uptrend_ma50_v1,True,55.8683,1.0,2.6667,"{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 3.0, 'trailing_profit_activation': 0.12, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=55.8683"
HAG,EDGE_COMPRESSION,2025-10-06,2025-10-07,2025-10-20,16.76675,16.183799999999998,1623500,27220818.624999996,-1026188.9422249943,-0.037661019404648714,9,EDGE_STOP_LOSS,4.5,compression_breakout_smt_v1,True,100.0,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=100.0"
CTS,EDGE_MEAN_REVERSION,2025-09-24,2025-09-25,2025-10-21,39.889849999999996,41.758199999999995,779900,31110094.014999997,1360881.6306250058,0.04370035358494848,18,EDGE_TRAILING_ATR_STOP,2.4154,mean_reversion_uptrend_ma50_v1,True,60.0758,1.0,2.4154,"{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 3.0, 'trailing_profit_activation': 0.12, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=60.0758"
PNJ,EDGE_MEAN_REVERSION,2025-09-12,2025-09-15,2025-11-17,57.187129999999996,59.200739999999996,685600,39207496.327999994,1260147.4649840072,0.03210836432594564,45,EDGE_MAX_HOLD,3.4,mean_reversion_uptrend_ma50_v1,True,72.8928,1.0,3.4,"{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 3.0, 'trailing_profit_activation': 0.12, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=72.8928"
NLG,EDGE_COMPRESSION,2025-11-17,2025-11-18,2025-11-20,37.93789999999999,36.3636,761500,28889710.849999994,-1283100.9236499928,-0.044369398890866635,2,EDGE_STOP_LOSS,3.9667,compression_breakout_smt_v1,True,76.3533,1.0,3.9667,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=76.3533"
REE,EDGE_MEAN_REVERSION,2025-11-20,2025-11-21,2025-11-25,66.98692,66.36357000000001,421000,28201493.32,-346509.96925999224,-0.012274662250209442,2,EDGE_ATR_STOP,2.6,mean_reversion_uptrend_ma50_v1,True,65.8819,2.0,2.6,"{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 3.0, 'trailing_profit_activation': 0.12, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=65.8819"
HAG,EDGE_BREAKOUT,2025-11-17,2025-11-18,2025-11-28,18.86885,17.982,1531100,28890096.234999996,-1441810.611634992,-0.04985688623801148,8,EDGE_STOP_LOSS,3.0667,breakout_after_accumulation_v3,True,100.0,1.0,3.0667,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=100.0"
SAB,LINREG_MOMENTUM,2025-11-17,2025-11-18,2025-12-02,45.415369999999996,46.953,636100,28888716.856999997,889464.1195430048,0.030758567381081032,10,EDGE_TRAILING_ATR_STOP,3.625,linreg_momentum_refined_v1,True,80.0416,1.0,3.625,"{'setup_type': 'LINREG_MOMENTUM', 'stop_loss': 0.08, 'take_profit': 0.28, 'max_holding_bars': 40, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,linreg_momentum_refined_v1 | edge_score=80.0416"
